Cite Number,Issue Date,Issue T,Violat,Sublocatio,Street,Meter #,Is Wa,Due
5160020793,04/11/2016,16:30 ,NPP,,SEE NOTES,,NO,0.00
5010003188,03/19/2016,10:59 ,X,,SEE NOTES,MA412B,NO,0.00
5090002390,02/22/2016,12:41 ,PD,,SEE NOTES,,NO,0.00
5230005061,05/11/2016,07:14 ,NPP,,SEE NOTES,,NO,0.00
5100004017,04/01/2016,14:45 ,X,,SEE NOTES,MA200A,NO,0.00
5260003354,04/15/2016,10:59 ,X,,SEE NOTES,BRD301,NO,0.00
5160022365,05/24/2016,14:35 ,NSR,,SEE NOTES,,NO,0.00
5110001691,04/28/2016,16:30 ,X,,SEE NOTES,WI104E,NO,0.00
5170005332,01/21/2016,13:07 ,X,,SEE NOTES,ALI408,NO,0.00
5120004509,06/14/2016,09:45 ,X,,SEE NOTES,2017,NO,0.00
5250002241,03/08/2016,09:38 ,PFH,,SEE NOTES,,NO,0.00
5010003777,04/25/2016,11:09 ,PSW,,SEE NOTES,,NO,0.00
5060003874,05/18/2016,16:18 ,NPP,,SEE NOTES,,NO,0.00
5070006910,05/31/2016,11:28 ,X,,SEE NOTES,104B,NO,0.00
5190002767,01/07/2016,08:38 ,S,,SEE NOTES,,NO,0.00
5230002490,02/11/2016,12:07 ,W,,SEE NOTES,,YES,0.00
5150002702,04/13/2016,17:08 ,X,,SEE NOTES,409A,NO,0.00
5220003640,06/29/2016,15:15 ,X,,SEE NOTES,505,NO,0.00
0094191414,03/01/2016,11:06 ,OFF,,SEE NOTES,,NO,0.00
5160018085,01/29/2016,17:29 ,NSR,,SEE NOTES,,NO,0.00
5090004048,06/17/2016,11:27 ,X,,SEE NOTES,601B,NO,0.00
5230002759,02/29/2016,12:04 ,NPC,,SEE NOTES,,NO,0.00
5230003870,04/07/2016,12:22 ,PNP,,SEE NOTES,,NO,0.00
5230004446,04/22/2016,07:19 ,NPP,,SEE NOTES,,NO,0.00
5010003735,04/20/2016,15:58 ,X,,SEE NOTES,MA400A,NO,0.00
5170005771,02/09/2016,10:43 ,X,,SEE NOTES,HK512A,NO,50.00
0094001375,01/28/2016,07:25 ,PNP,,SEE NOTES,,NO,0.00
5110001373,03/22/2016,10:30 ,X,,SEE NOTES,1107,NO,0.00
5090004105,06/20/2016,11:59 ,X,,SEE NOTES,211B,NO,0.00
5090003847,06/02/2016,10:31 ,NSR,,SEE NOTES,,NO,50.00
5040003761,02/15/2016,11:45 ,H,,SEE NOTES,,NO,0.00
5040004681,06/06/2016,10:20 ,WA,,SEE NOTES,202A,NO,0.00
5100005556,06/01/2016,11:14 ,X,,SEE NOTES,704L,NO,0.00
5260004808,06/21/2016,09:43 ,NP,,SEE NOTES,,NO,0.00
5210000074,02/19/2016,15:45 ,NPF,,SEE NOTES,,NO,0.00
5190002971,02/03/2016,07:43 ,NSR,,SEE NOTES,,NO,0.00
0094362203,05/31/2016,02:39 ,NS,,SEE NOTES,,NO,0.00
5010002760,02/24/2016,10:36 ,X,,SEE NOTES,M703A,NO,50.00
5100005418,05/26/2016,13:04 ,X,,SEE NOTES,609B,NO,0.00
5180005058,02/04/2016,12:49 ,PNP,,SEE NOTES,,NO,0.00
5040003539,02/01/2016,08:43 ,X,,SEE NOTES,31902,NO,0.00
5260003911,05/10/2016,07:13 ,X,,SEE NOTES,BRD305,NO,0.00
5160018052,01/29/2016,15:51 ,NPS,,SEE NOTES,,NO,0.00
5090003762,05/26/2016,09:21 ,NP,,SEE NOTES,,NO,0.00
0094295821,04/23/2016,08:07 ,NS,,SEE NOTES,,NO,0.00
5150003758,06/14/2016,16:27 ,X,,SEE NOTES,EL1601,NO,0.00
5130003010,04/25/2016,11:12 ,X,,SEE NOTES,702,NO,0.00
5230003198,03/17/2016,10:18 ,S,,SEE NOTES,,NO,0.00
5100004817,05/11/2016,10:33 ,X,,SEE NOTES,502B,NO,0.00
5160017114,01/05/2016,17:46 ,X,,SEE NOTES,113,NO,0.00
5180005876,04/13/2016,13:14 ,BT,,SEE NOTES,,NO,0.00
5010004904,06/11/2016,12:22 ,X,,SEE NOTES,6306A,NO,0.00
5050000656,02/01/2016,09:33 ,BT,,SEE NOTES,,NO,0.00
5140002655,01/08/2016,15:47 ,X,,SEE NOTES,506A,NO,0.00
5090002311,02/17/2016,09:51 ,X,,SEE NOTES,1408SL,NO,0.00
5100005753,06/07/2016,10:43 ,X,,SEE NOTES,101,NO,0.00
5070007493,06/27/2016,13:49 ,X,,SEE NOTES,108B,NO,0.00
5160021683,05/02/2016,13:43 ,NP,,SEE NOTES,,NO,0.00
0094359635,01/30/2016,17:30 ,EX,,SEE NOTES,,NO,0.00
5260002251,02/26/2016,13:54 ,78,,SEE NOTES,,NO,0.00
5150003537,05/31/2016,13:05 ,X,,SEE NOTES,1-527,NO,0.00
5180005338,02/24/2016,12:43 ,NSR,,SEE NOTES,,NO,0.00
5020001122,04/21/2016,10:54 ,X,,SEE NOTES,,NO,0.00
5070007118,06/08/2016,10:45 ,X,,SEE NOTES,406A,NO,0.00
0093855952,03/15/2016,12:10 ,S,,SEE NOTES,,NO,0.00
5260004525,06/07/2016,09:16 ,78,,SEE NOTES,,NO,0.00
5180006384,06/07/2016,11:22 ,X,,SEE NOTES,2019,NO,0.00
5230006484,06/24/2016,11:59 ,EX,,SEE NOTES,,NO,0.00
5140002953,01/29/2016,11:07 ,X,,SEE NOTES,J806,NO,0.00
5160017307,01/11/2016,15:08 ,PFH,,SEE NOTES,,NO,50.00
5050000607,01/13/2016,12:03 ,BT,,SEE NOTES,,NO,0.00
5260002232,02/26/2016,09:30 ,X,,SEE NOTES,FL2405,NO,0.00
5100005682,06/03/2016,12:58 ,X,,SEE NOTES,703L,NO,0.00
5260003489,04/21/2016,09:51 ,79,,SEE NOTES,,NO,0.00
5230004923,05/04/2016,07:29 ,S,,SEE NOTES,,NO,0.00
5070005664,01/09/2016,09:41 ,X,,SEE NOTES,ALI317,NO,0.00
5150002135,03/14/2016,13:35 ,X,,SEE NOTES,209EA,NO,0.00
5170005149,01/13/2016,09:36 ,X,,SEE NOTES,FL510A,NO,50.00
5020000878,03/11/2016,09:29 ,X,,SEE NOTES,,NO,0.00
5040004658,06/04/2016,10:42 ,NP,,SEE NOTES,,NO,0.00
5130003345,06/16/2016,15:40 ,X,,SEE NOTES,102A,NO,0.00
5090003565,05/17/2016,09:22 ,X,,SEE NOTES,5501A,NO,50.00
5160018440,02/09/2016,10:28 ,X,,SEE NOTES,606B,NO,0.00
5050000577,01/04/2016,09:16 ,BT,,SEE NOTES,,NO,0.00
5100003938,02/11/2016,10:40 ,X,,SEE NOTES,BR611A,NO,50.00
0093210725,01/18/2016,02:48 ,PNP,,SEE NOTES,,NO,0.00
5250001990,02/25/2016,17:05 ,X,,SEE NOTES,201EB,NO,0.00
5100006096,06/15/2016,16:57 ,X,,SEE NOTES,406EA,NO,0.00
5090002662,03/21/2016,10:03 ,X,,SEE NOTES,FL107S,NO,0.00
5180004622,01/04/2016,13:28 ,NP,,SEE NOTES,,NO,0.00
5230004939,05/04/2016,08:05 ,S,,SEE NOTES,,NO,0.00
5010003810,04/26/2016,11:27 ,X,,SEE NOTES,5210B,NO,0.00
5010005055,06/16/2016,09:11 ,X,,SEE NOTES,J604B,NO,50.00
5070005537,01/05/2016,13:28 ,X,,SEE NOTES,FL113,NO,0.00
5180006124,05/25/2016,11:15 ,X,,SEE NOTES,402B,NO,0.00
5130002503,01/05/2016,10:29 ,X,,SEE NOTES,LIB607,NO,50.00
5110001184,03/09/2016,15:20 ,NPP,,SEE NOTES,,NO,0.00
5090002570,03/15/2016,08:08 ,NPP,,SEE NOTES,6401A,NO,0.00
5100006363,06/22/2016,15:08 ,NPS,,SEE NOTES,,NO,0.00
5010001818,01/04/2016,08:08 ,NP,,SEE NOTES,1509,NO,0.00
5220001575,01/15/2016,16:17 ,X,,SEE NOTES,505B,NO,50.00
5120003443,01/25/2016,15:53 ,X,,SEE NOTES,404EA,NO,0.00
5070005973,03/30/2016,17:13 ,NPP,,SEE NOTES,,NO,50.00
5050000917,05/04/2016,16:11 ,X,,SEE NOTES,206,NO,0.00
5150002578,04/07/2016,09:37 ,X,,SEE NOTES,HK518B,NO,0.00
0094359764,02/05/2016,17:20 ,EX,,SEE NOTES,,NO,50.00
5010005138,06/21/2016,09:49 ,X,,SEE NOTES,LI601B,NO,0.00
0094283615,04/08/2016,09:18 ,S,,SEE NOTES,,NO,0.00
5180004803,01/12/2016,13:27 ,WA,,SEE NOTES,,NO,0.00
5160020125,03/22/2016,12:00 ,X,,SEE NOTES,611A,NO,0.00
5070006196,05/03/2016,10:56 ,X,,SEE NOTES,405A,NO,0.00
5010003969,04/30/2016,11:29 ,X,,SEE NOTES,M401A,NO,0.00
0094170252,03/18/2016,11:02 ,NPJ,,SEE NOTES,,NO,50.00
0094336675,04/22/2016,23:30 ,NP,,SEE NOTES,,NO,0.00
5160021240,04/20/2016,16:19 ,NPP,,SEE NOTES,,NO,0.00
5150002133,03/14/2016,13:31 ,X,,SEE NOTES,203EA,NO,50.00
5180006576,06/16/2016,08:46 ,X,,SEE NOTES,2210,NO,0.00
5070006428,05/17/2016,11:27 ,X,,SEE NOTES,612A,NO,0.00
5160017330,01/11/2016,16:31 ,X,,SEE NOTES,408EB,NO,0.00
5140003038,02/03/2016,10:58 ,X,,SEE NOTES,M511,NO,0.00
5010005045,06/15/2016,14:46 ,W,,SEE NOTES,3100A,YES,0.00
5220001500,01/13/2016,10:32 ,X,,SEE NOTES,3617,NO,0.00
5200004420,06/14/2016,15:06 ,X,,SEE NOTES,607A,NO,0.00
5090003291,05/02/2016,11:46 ,X,,SEE NOTES,4502B,NO,0.00
5010005002,06/14/2016,13:25 ,X,,SEE NOTES,MA704B,NO,0.00
5230004779,04/29/2016,10:32 ,EX,,SEE NOTES,,NO,0.00
5130002642,04/07/2016,16:28 ,X,,SEE NOTES,NA,NO,50.00
5230003094,03/15/2016,12:09 ,NPS,,SEE NOTES,,NO,0.00
5160020544,04/05/2016,11:32 ,X,,SEE NOTES,515A,NO,0.00
5230001879,01/06/2016,09:35 ,NPJ,,SEE NOTES,,NO,50.00
5230003153,03/17/2016,07:56 ,S,,SEE NOTES,,NO,0.00
0094290173,05/02/2016,08:46 ,S,,SEE NOTES,,NO,50.00
5230002485,02/11/2016,09:57 ,NSR,,SEE NOTES,,NO,0.00
5160021518,04/30/2016,08:25 ,X,,SEE NOTES,205E,NO,0.00
5030000503,01/19/2016,15:30 ,BT,,SEE NOTES,,NO,0.00
5220002911,03/02/2016,15:44 ,X,,SEE NOTES,L302,NO,0.00
5230003643,04/01/2016,11:17 ,NSR,,SEE NOTES,,NO,0.00
5010003755,04/21/2016,11:53 ,NSR,,SEE NOTES,,NO,0.00
5010004475,05/23/2016,11:09 ,X,,SEE NOTES,6102B,NO,0.00
5230002431,02/09/2016,06:11 ,NPH,,SEE NOTES,,NO,0.00
5170005281,01/16/2016,13:23 ,X,,SEE NOTES,CH105,NO,0.00
5150002696,04/13/2016,13:14 ,X,,SEE NOTES,MA110,NO,0.00
5040004106,03/16/2016,09:39 ,X,,SEE NOTES,WA601B,NO,0.00
5040004341,04/25/2016,07:54 ,X,,SEE NOTES,MA301B,NO,0.00
5070006563,05/19/2016,11:04 ,X,,SEE NOTES,401,NO,0.00
5120003644,02/02/2016,13:44 ,X,,SEE NOTES,NA,NO,50.00
5070006435,05/17/2016,11:49 ,X,,SEE NOTES,302A,NO,0.00
5150002083,03/11/2016,12:59 ,X,,SEE NOTES,FL521B,NO,0.00
5160022306,05/23/2016,11:33 ,NSR,,SEE NOTES,,NO,0.00
5120004091,03/02/2016,11:44 ,X,,SEE NOTES,806,NO,0.00
5230006029,06/07/2016,06:12 ,NSR,,SEE NOTES,,NO,0.00
5230005232,05/17/2016,09:05 ,S,,SEE NOTES,,NO,0.00
5030000942,06/15/2016,10:55 ,BT,,SEE NOTES,,NO,0.00
5100005396,05/26/2016,10:50 ,X,,SEE NOTES,706R,NO,0.00
5010004836,06/08/2016,12:41 ,X,,SEE NOTES,CH613B,NO,0.00
5230004104,04/14/2016,08:01 ,PSW,,SEE NOTES,,NO,50.00
5250002356,03/12/2016,10:01 ,X,,SEE NOTES,611A,NO,50.00
5160022356,05/24/2016,13:37 ,NP,,SEE NOTES,1905,NO,0.00
5180004612,01/04/2016,10:51 ,X,,SEE NOTES,6-417A,NO,0.00
5230005178,05/16/2016,07:23 ,PTZ,,SEE NOTES,,NO,0.00
5220002998,03/09/2016,10:17 ,X,,SEE NOTES,601A,NO,0.00
5100004905,05/12/2016,16:13 ,X,,SEE NOTES,504B,NO,0.00
5140003219,02/24/2016,15:31 ,X,,SEE NOTES,CH201,NO,50.00
5260001584,01/27/2016,12:33 ,X,,SEE NOTES,31905,NO,0.00
0094362450,05/16/2016,03:51 ,NS,,SEE NOTES,,NO,0.00
5040003323,01/14/2016,12:47 ,X,,SEE NOTES,,NO,25.00
5040003426,01/25/2016,08:10 ,NPP,,SEE NOTES,,NO,50.00
5010005056,06/16/2016,09:14 ,NP,,SEE NOTES,,NO,50.00
5180005916,04/15/2016,09:42 ,X,,SEE NOTES,308A,NO,50.00
5090004187,06/23/2016,10:57 ,X,,SEE NOTES,402A,NO,0.00
5180006379,06/07/2016,09:10 ,NSR,,SEE NOTES,,NO,0.00
5160019297,03/03/2016,13:37 ,NPC,,SEE NOTES,,NO,50.00
5030000622,02/25/2016,12:58 ,BT,,SEE NOTES,,NO,0.00
5040003227,01/07/2016,07:48 ,X,,SEE NOTES,MA402B,NO,0.00
5030000796,04/27/2016,17:23 ,NPP,,SEE NOTES,,NO,0.00
5100006395,06/23/2016,13:05 ,X,,SEE NOTES,1900R,NO,0.00
5180004643,01/05/2016,09:05 ,X,,SEE NOTES,306B,NO,50.00
5100003943,02/11/2016,11:15 ,X,,SEE NOTES,C602A,NO,0.00
5250001967,02/25/2016,14:13 ,X,,SEE NOTES,,NO,0.00
5200004159,03/08/2016,13:04 ,X,,SEE NOTES,600A,NO,0.00
5180005832,04/11/2016,13:38 ,X,,SEE NOTES,600A,NO,0.00
5150003323,05/12/2016,12:25 ,X,,SEE NOTES,C604B,NO,0.00
5180006115,05/24/2016,10:57 ,X,,SEE NOTES,600A,NO,0.00
5180005555,03/15/2016,08:00 ,NS,,SEE NOTES,,NO,0.00
0094162471,02/04/2016,11:20 ,PNP,,SEE NOTES,,NO,50.00
5190003144,03/02/2016,14:24 ,NSR,,SEE NOTES,,NO,0.00
5230002703,02/26/2016,08:53 ,NSR,,SEE NOTES,,NO,0.00
5030000761,04/27/2016,10:30 ,NSR,,SEE NOTES,,NO,50.00
5160017127,01/07/2016,10:42 ,H,,SEE NOTES,,NO,0.00
5090002551,03/10/2016,07:42 ,NPP,,SEE NOTES,ALI317,NO,0.00
5260002677,03/16/2016,10:50 ,78,,SEE NOTES,,NO,0.00
5070005735,01/11/2016,11:10 ,X,,SEE NOTES,206N,NO,0.00
5120004320,03/24/2016,11:33 ,X,,SEE NOTES,102N,NO,0.00
5010003410,04/09/2016,15:23 ,X,,SEE NOTES,4100NA,NO,0.00
0093705990,04/03/2016,17:00 ,H,,SEE NOTES,,NO,0.00
5060003822,05/05/2016,12:56 ,X,,SEE NOTES,NA,NO,0.00
5160019980,03/18/2016,11:31 ,NSR,,SEE NOTES,,NO,0.00
0093280235,01/18/2016,10:47 ,NP,,SEE NOTES,,NO,0.00
0094291024,05/19/2016,08:47 ,S,,SEE NOTES,,NO,0.00
5160019378,03/04/2016,13:16 ,X,,SEE NOTES,317EA,NO,0.00
5070006497,05/18/2016,10:24 ,NP,,SEE NOTES,,NO,0.00
5160019222,03/02/2016,11:22 ,X,,SEE NOTES,602B,NO,0.00
5190003272,06/15/2016,08:35 ,S,,SEE NOTES,,NO,0.00
5150003468,05/25/2016,15:23 ,NPP,,SEE NOTES,,NO,50.00
5160021315,04/22/2016,11:22 ,NP,,SEE NOTES,,NO,0.00
5220001312,01/06/2016,10:13 ,X,,SEE NOTES,401A,NO,0.00
5220003043,03/11/2016,11:34 ,X,,SEE NOTES,7634,NO,0.00
5040003533,01/29/2016,16:15 ,X,,SEE NOTES,FL603B,NO,0.00
0094168115,02/17/2016,09:25 ,EX,,SEE NOTES,,NO,50.00
5160019108,02/29/2016,10:42 ,X,,SEE NOTES,102E,NO,0.00
5260004322,05/28/2016,15:27 ,X,,SEE NOTES,305B,NO,0.00
5230004283,04/19/2016,08:20 ,NPP,,SEE NOTES,,NO,0.00
5010002961,03/07/2016,14:31 ,NSR,,SEE NOTES,,NO,50.00
5260001235,01/05/2016,10:17 ,PFH,,SEE NOTES,,NO,0.00
0094231432,06/12/2016,13:29 ,NP,,SEE NOTES,,NO,0.00
5230002606,02/22/2016,08:52 ,NPS,,SEE NOTES,,NO,0.00
5020000637,02/05/2016,15:16 ,NPP,,SEE NOTES,,NO,0.00
0094333245,03/22/2016,08:42 ,S,,SEE NOTES,,NO,0.00
5160018951,02/24/2016,12:33 ,X,,SEE NOTES,307E,NO,0.00
5260001848,02/11/2016,10:02 ,X,,SEE NOTES,31903,NO,0.00
5260001408,01/14/2016,10:52 ,78,,SEE NOTES,,NO,0.00
5160020942,04/14/2016,13:09 ,HOR,,SEE NOTES,105E,NO,0.00
5090004267,06/29/2016,13:05 ,HOR,,SEE NOTES,111E,NO,0.00
5090003358,05/05/2016,08:39 ,X,,SEE NOTES,MA105E,NO,0.00
5010004530,05/25/2016,09:33 ,W,,SEE NOTES,5200A,YES,0.00
5170004926,01/05/2016,09:45 ,X,,SEE NOTES,P-510B,NO,50.00
0094331893,03/21/2016,08:38 ,S,,SEE NOTES,,NO,50.00
5170006034,02/27/2016,09:56 ,X,,SEE NOTES,1-501,NO,0.00
5050000622,01/19/2016,14:20 ,BT,,SEE NOTES,,NO,0.00
5070006567,05/19/2016,11:34 ,X,,SEE NOTES,413A,NO,50.00
5160022115,05/17/2016,12:53 ,NP,,SEE NOTES,,NO,0.00
5260001242,01/05/2016,12:56 ,X,,SEE NOTES,42002,NO,0.00
5050001097,06/28/2016,15:49 ,X,,SEE NOTES,710,NO,0.00
5170005088,01/09/2016,13:06 ,NP,,SEE NOTES,MA901,NO,0.00
5230004555,04/23/2016,10:40 ,NS,,SEE NOTES,,NO,0.00
5160021197,04/19/2016,09:08 ,S,,SEE NOTES,,NO,0.00
5060003681,04/26/2016,17:11 ,X,,SEE NOTES,202A,NO,0.00
5010003819,04/26/2016,13:08 ,X,,SEE NOTES,8310A,NO,50.00
5170006142,03/05/2016,10:09 ,X,,SEE NOTES,6-101B,NO,0.00
5180006275,06/01/2016,14:30 ,X,,SEE NOTES,2011,NO,0.00
0094193993,06/25/2016,15:57 ,OTH,,SEE NOTES,,NO,50.00
0093522601,06/16/2016,00:57 ,OTH,,SEE NOTES,,NO,0.00
5260002766,03/22/2016,13:41 ,97,,SEE NOTES,,NO,0.00
5190002871,01/20/2016,09:59 ,FL,,SEE NOTES,,NO,135.00
5010004563,05/26/2016,10:55 ,X,,SEE NOTES,J602A,NO,0.00
5160019755,03/15/2016,13:37 ,NPS,,SEE NOTES,,NO,0.00
5160020534,04/04/2016,00:00 ,X,,SEE NOTES,LIB,NO,0.00
5230003033,03/14/2016,11:07 ,S,,SEE NOTES,,NO,0.00
5160019011,02/25/2016,12:49 ,WA,,SEE NOTES,,NO,0.00
5230005313,05/19/2016,13:58 ,NSR,,SEE NOTES,,NO,0.00
5230004666,04/27/2016,07:51 ,RV,,SEE NOTES,,NO,0.00
5220002455,02/18/2016,10:11 ,X,,SEE NOTES,506A,NO,0.00
5230002755,02/29/2016,10:45 ,PNP,,SEE NOTES,1200,NO,50.00
0093904576,03/18/2016,15:54 ,NPP,,SEE NOTES,,NO,0.00
5130002880,04/20/2016,11:35 ,X,,SEE NOTES,JK612B,NO,0.00
5010002383,02/11/2016,10:23 ,X,,SEE NOTES,M805A,NO,0.00
5220003594,06/17/2016,11:50 ,NP,,SEE NOTES,,NO,0.00
5160021459,04/28/2016,07:15 ,NPP,,SEE NOTES,,NO,0.00
5070006810,05/24/2016,13:08 ,X,,SEE NOTES,210B,NO,0.00
5140003051,02/03/2016,15:41 ,NPG,,SEE NOTES,,NO,0.00
5070006211,05/04/2016,10:23 ,NP,,SEE NOTES,,NO,0.00
5170006273,03/21/2016,11:16 ,X,,SEE NOTES,406,NO,0.00
5010003903,04/28/2016,10:19 ,X,,SEE NOTES,7303B,NO,0.00
5010004586,05/27/2016,10:27 ,X,,SEE NOTES,7303B,NO,0.00
5220001506,01/13/2016,13:33 ,X,,SEE NOTES,502B,NO,0.00
5160021285,04/21/2016,14:05 ,X,,SEE NOTES,2204,NO,0.00
5090003641,05/19/2016,11:05 ,NPS,,SEE NOTES,GR401E,NO,0.00
5090004075,06/17/2016,15:54 ,NP,,SEE NOTES,,NO,0.00
5010002723,02/22/2016,16:06 ,X,,SEE NOTES,7101A,NO,0.00
5150002184,03/16/2016,10:34 ,X,,SEE NOTES,FL505B,NO,0.00
5010002170,02/02/2016,14:56 ,X,,SEE NOTES,M502A,NO,0.00
5230002257,01/29/2016,12:18 ,EX,,SEE NOTES,,NO,0.00
5140002562,01/06/2016,10:10 ,X,,SEE NOTES,LIB708,NO,50.00
5010004047,05/03/2016,07:33 ,X,,SEE NOTES,6300B,NO,0.00
5010004052,05/03/2016,08:42 ,X,,SEE NOTES,6302A,NO,0.00
5260004314,05/28/2016,13:22 ,X,,SEE NOTES,600A,NO,0.00
5160016948,01/04/2016,10:18 ,NP,,SEE NOTES,,NO,0.00
5100006637,06/30/2016,15:09 ,X,,SEE NOTES,2005,NO,0.00
5070005834,01/14/2016,13:09 ,X,,SEE NOTES,LU1603,NO,0.00
0094196373,04/07/2016,19:50 ,NPJ,,SEE NOTES,,NO,0.00
5230004804,04/30/2016,03:42 ,NS,,SEE NOTES,,NO,0.00
5230005411,05/24/2016,08:09 ,S,,SEE NOTES,,NO,0.00
5230003442,03/25/2016,07:13 ,NPP,,SEE NOTES,,NO,50.00
0094155644,06/24/2016,14:35 ,EX,,SEE NOTES,,NO,50.00
5050000632,01/20/2016,12:11 ,X,,SEE NOTES,ALI406,NO,0.00
5110001771,05/04/2016,16:12 ,X,,SEE NOTES,1206N,NO,0.00
5160019587,03/10/2016,12:48 ,X,,SEE NOTES,601B,NO,50.00
5070006634,05/21/2016,11:42 ,X,,SEE NOTES,308B,NO,0.00
5020000635,02/05/2016,11:11 ,X,,SEE NOTES,402A,NO,0.00
5150003538,05/31/2016,13:12 ,NP,,SEE NOTES,,NO,0.00
0094287885,06/21/2016,08:37 ,S,,SEE NOTES,,NO,50.00
5250001375,01/08/2016,14:41 ,X,,SEE NOTES,J702B,NO,50.00
5010002938,03/05/2016,16:13 ,X,,SEE NOTES,6302B,NO,0.00
5260003677,04/28/2016,13:10 ,S,,SEE NOTES,,NO,0.00
5010002097,01/27/2016,15:43 ,X,,SEE NOTES,7107B,NO,0.00
5160018497,02/10/2016,10:37 ,X,,SEE NOTES,602A,NO,0.00
5030000954,06/18/2016,09:32 ,X,,SEE NOTES,311,NO,0.00
5230003349,03/22/2016,10:49 ,PNP,,SEE NOTES,,NO,50.00
5010002867,03/03/2016,17:01 ,NPP,,SEE NOTES,,NO,0.00
0094357970,03/11/2016,01:49 ,NP,,SEE NOTES,,NO,0.00
5230002952,03/12/2016,12:19 ,NPS,,SEE NOTES,,NO,0.00
5050000836,04/15/2016,08:23 ,S,,SEE NOTES,,NO,0.00
5120004399,04/14/2016,15:24 ,NPP,,SEE NOTES,,NO,0.00
5070006887,05/26/2016,17:10 ,NPP,,SEE NOTES,,NO,0.00
5250001367,01/08/2016,13:20 ,X,,SEE NOTES,LIB309,NO,0.00
5260001419,01/14/2016,13:49 ,X,,SEE NOTES,41811,NO,0.00
5040003421,01/21/2016,13:47 ,X,,SEE NOTES,,NO,0.00
5160018198,02/02/2016,17:30 ,X,,SEE NOTES,DU2208,NO,0.00
5140003037,02/03/2016,10:57 ,X,,SEE NOTES,M511,NO,0.00
5120003774,02/09/2016,15:25 ,X,,SEE NOTES,410E,NO,0.00
5180005151,02/11/2016,08:26 ,X,,SEE NOTES,FL512B,NO,0.00
5160018584,02/11/2016,16:25 ,X,,SEE NOTES,DU2224,NO,0.00
5100004103,04/04/2016,12:06 ,X,,SEE NOTES,MA406A,NO,0.00
5180006289,06/02/2016,09:08 ,X,,SEE NOTES,2210,NO,0.00
5260004449,06/03/2016,12:51 ,X,,SEE NOTES,31902,NO,0.00
5120004421,06/06/2016,00:00 ,X,,SEE NOTES,401B,NO,0.00
5150003720,06/13/2016,14:38 ,X,,SEE NOTES,304,NO,0.00
5260004698,06/16/2016,13:23 ,X,,SEE NOTES,41810,NO,0.00
5260004837,06/21/2016,16:41 ,X,,SEE NOTES,H2000,NO,0.00
5230005080,05/11/2016,10:31 ,PNP,,SEE NOTES,,NO,0.00
5230005397,05/24/2016,06:47 ,NSR,,SEE NOTES,,NO,0.00
5230002779,03/01/2016,13:48 ,X,,SEE NOTES,106N,NO,0.00
5190003195,04/24/2016,13:46 ,NPS,,SEE NOTES,,NO,0.00
0094327844,03/22/2016,12:09 ,S,,SEE NOTES,,NO,0.00
5160019083,02/26/2016,16:32 ,NPP,,SEE NOTES,,NO,0.00
0093710956,05/05/2016,23:53 ,H,,SEE NOTES,,NO,0.00
5020001051,04/15/2016,15:09 ,X,,SEE NOTES,,NO,0.00
5040004007,03/07/2016,08:41 ,NP,,SEE NOTES,,NO,0.00
5040003253,01/08/2016,07:35 ,NPP,,SEE NOTES,,NO,0.00
5180005941,04/15/2016,13:05 ,S,,SEE NOTES,,NO,0.00
5040004198,04/06/2016,13:15 ,NPG,,SEE NOTES,,NO,0.00
0093852990,03/05/2016,16:35 ,PFH,,SEE NOTES,,NO,0.00
5160020880,04/13/2016,12:22 ,NSR,,SEE NOTES,,NO,0.00
5040003458,01/26/2016,08:39 ,NPP,,SEE NOTES,,NO,0.00
5220001896,01/30/2016,14:28 ,X,,SEE NOTES,513A,NO,0.00
5160018114,02/01/2016,13:32 ,X,,SEE NOTES,202EB,NO,0.00
5220001931,02/01/2016,15:09 ,X,,SEE NOTES,406B,NO,0.00
5170005510,02/02/2016,09:59 ,X,,SEE NOTES,NA,NO,0.00
5160018191,02/02/2016,16:38 ,X,,SEE NOTES,H2019,NO,0.00
5160018272,02/04/2016,11:59 ,X,,SEE NOTES,606B,NO,0.00
5170006081,02/29/2016,13:11 ,X,,SEE NOTES,HK515B,NO,0.00
5170006240,03/17/2016,08:02 ,X,,SEE NOTES,202EA,NO,0.00
5110001316,03/17/2016,16:38 ,X,,SEE NOTES,ALI106,NO,0.00
5100006287,06/21/2016,10:15 ,X,,SEE NOTES,410B,NO,0.00
5130002870,04/19/2016,16:04 ,NP,,SEE NOTES,,NO,0.00
5090004045,06/17/2016,11:17 ,X,,SEE NOTES,802A,NO,0.00
5230005775,05/30/2016,09:43 ,NPS,,SEE NOTES,,NO,50.00
5160022227,05/19/2016,13:20 ,X,,SEE NOTES,1801,NO,0.00
5180005461,03/07/2016,10:54 ,PD,,SEE NOTES,,NO,0.00
5220002951,03/03/2016,17:25 ,X,,SEE NOTES,4805,NO,0.00
5090004278,06/29/2016,16:45 ,X,,SEE NOTES,411E,NO,0.00
5160018302,02/04/2016,16:18 ,NPP,,SEE NOTES,,NO,0.00
5210000041,02/16/2016,13:00 ,X,,SEE NOTES,303B,NO,0.00
5070005817,01/14/2016,11:35 ,X,,SEE NOTES,DU2232,NO,0.00
5090003574,05/17/2016,13:21 ,X,,SEE NOTES,BR604B,NO,0.00
5100005638,06/02/2016,15:49 ,X,,SEE NOTES,607B,NO,0.00
5120003626,02/01/2016,17:00 ,X,,SEE NOTES,204E,NO,0.00
